person_id,distorted_img,reference_id,similarity,label
054_frontal,054_frontal_noisy.jpg,054_frontal,0.9666408,1
054_frontal,054_frontal_lowlight.jpg,054_frontal,0.94920564,1
054_frontal,054_frontal_foggy.jpg,054_frontal,0.94456005,1
054_frontal,054_frontal_foggy.jpg,065_frontal,0.26415175,0
054_frontal,054_frontal_blurred.jpg,054_frontal,0.9971401,1
053_frontal,053_frontal_sunny.jpg,053_frontal,0.11661651,1
053_frontal,053_frontal_sunny.jpg,014_frontal,-0.042917743,0
053_frontal,053_frontal_resized.jpg,053_frontal,0.98922384,1
053_frontal,053_frontal_rainy.jpg,053_frontal,0.8842537,1
053_frontal,053_frontal_noisy.jpg,053_frontal,0.91706645,1
053_frontal,053_frontal_lowlight.jpg,053_frontal,0.937835,1
053_frontal,053_frontal_foggy.jpg,053_frontal,0.91938365,1
053_frontal,053_frontal_blurred.jpg,053_frontal,0.99171555,1
051_frontal,051_frontal_resized.jpg,051_frontal,0.9966129,1
051_frontal,051_frontal_rainy.jpg,051_frontal,0.9005108,1
051_frontal,051_frontal_rainy.jpg,038_frontal,0.009118574,0
051_frontal,051_frontal_noisy.jpg,051_frontal,0.97130215,1
051_frontal,051_frontal_noisy.jpg,015_frontal,0.023653306,0
051_frontal,051_frontal_lowlight.jpg,051_frontal,0.9532941,1
051_frontal,051_frontal_foggy.jpg,051_frontal,0.95777285,1
051_frontal,051_frontal_blurred.jpg,051_frontal,0.99672973,1
051_frontal,051_frontal_blurred.jpg,087_frontal,-0.07320892,0
048_frontal,048_frontal_resized.jpg,048_frontal,0.9924161,1
048_frontal,048_frontal_rainy.jpg,048_frontal,0.8476065,1
048_frontal,048_frontal_noisy.jpg,048_frontal,0.93202466,1
048_frontal,048_frontal_noisy.jpg,015_frontal,-0.19747768,0
048_frontal,048_frontal_noisy.jpg,032_frontal,0.1719116,0
048_frontal,048_frontal_lowlight.jpg,048_frontal,0.97797847,1
048_frontal,048_frontal_foggy.jpg,048_frontal,0.96634555,1
048_frontal,048_frontal_blurred.jpg,048_frontal,0.99255073,1
047_frontal,047_frontal_resized.jpg,047_frontal,0.9914068,1
047_frontal,047_frontal_rainy.jpg,047_frontal,0.8783413,1
047_frontal,047_frontal_noisy.jpg,047_frontal,0.8791319,1
047_frontal,047_frontal_noisy.jpg,122_frontal,0.1450318,0
047_frontal,047_frontal_lowlight.jpg,047_frontal,0.9438085,1
047_frontal,047_frontal_foggy.jpg,047_frontal,0.9025293,1
047_frontal,047_frontal_blurred.jpg,047_frontal,0.9895596,1
045_frontal,045_frontal_resized.jpg,045_frontal,0.99421006,1
045_frontal,045_frontal_resized.jpg,005_frontal,0.21236005,0
045_frontal,045_frontal_rainy.jpg,045_frontal,0.8275736,1
045_frontal,045_frontal_noisy.jpg,045_frontal,0.95509434,1
045_frontal,045_frontal_lowlight.jpg,045_frontal,0.96158576,1
045_frontal,045_frontal_lowlight.jpg,054_frontal,0.062089525,0
045_frontal,045_frontal_foggy.jpg,045_frontal,0.9416939,1
045_frontal,045_frontal_blurred.jpg,045_frontal,0.99781424,1
044_frontal,044_frontal_resized.jpg,044_frontal,0.9925792,1
044_frontal,044_frontal_rainy.jpg,044_frontal,0.8778064,1
044_frontal,044_frontal_noisy.jpg,044_frontal,0.933292,1
044_frontal,044_frontal_lowlight.jpg,044_frontal,0.9566934,1
044_frontal,044_frontal_foggy.jpg,044_frontal,0.90869266,1
044_frontal,044_frontal_blurred.jpg,044_frontal,0.9931592,1
043_frontal,043_frontal_resized.jpg,043_frontal,0.9939662,1
043_frontal,043_frontal_rainy.jpg,043_frontal,0.8395394,1
043_frontal,043_frontal_noisy.jpg,043_frontal,0.9230739,1
043_frontal,043_frontal_lowlight.jpg,043_frontal,0.9380907,1
043_frontal,043_frontal_foggy.jpg,043_frontal,0.91314733,1
043_frontal,043_frontal_blurred.jpg,043_frontal,0.99234474,1
043_frontal,043_frontal_blurred.jpg,038_frontal,0.06746353,0
043_frontal,043_frontal_blurred.jpg,030_frontal,0.33565646,0
042_frontal,042_frontal_resized.jpg,042_frontal,0.99253184,1
042_frontal,042_frontal_rainy.jpg,042_frontal,0.89463925,1
042_frontal,042_frontal_noisy.jpg,042_frontal,0.9472985,1
042_frontal,042_frontal_lowlight.jpg,042_frontal,0.93769276,1
042_frontal,042_frontal_lowlight.jpg,103_frontal,-0.021170735,0
042_frontal,042_frontal_foggy.jpg,042_frontal,0.9292078,1
042_frontal,042_frontal_blurred.jpg,042_frontal,0.9951168,1
039_frontal,039_frontal_resized.jpg,039_frontal,0.9963929,1
039_frontal,039_frontal_rainy.jpg,039_frontal,0.8871645,1
039_frontal,039_frontal_noisy.jpg,039_frontal,0.9627564,1
039_frontal,039_frontal_lowlight.jpg,039_frontal,0.9651626,1
039_frontal,039_frontal_foggy.jpg,039_frontal,0.9541501,1
039_frontal,039_frontal_blurred.jpg,039_frontal,0.9962499,1
038_frontal,038_frontal_resized.jpg,038_frontal,0.9972128,1
038_frontal,038_frontal_rainy.jpg,038_frontal,0.9458939,1
038_frontal,038_frontal_noisy.jpg,038_frontal,0.98390734,1
038_frontal,038_frontal_lowlight.jpg,038_frontal,0.9567141,1
038_frontal,038_frontal_foggy.jpg,038_frontal,0.91806304,1
038_frontal,038_frontal_blurred.jpg,038_frontal,0.9961367,1
038_frontal,038_frontal_blurred.jpg,095_frontal,0.17051081,0
036_frontal,036_frontal_resized.jpg,036_frontal,0.99743116,1
036_frontal,036_frontal_rainy.jpg,036_frontal,0.90150666,1
036_frontal,036_frontal_noisy.jpg,036_frontal,0.93257964,1
036_frontal,036_frontal_noisy.jpg,022_frontal,-0.118567765,0
036_frontal,036_frontal_lowlight.jpg,036_frontal,0.9695004,1
036_frontal,036_frontal_foggy.jpg,036_frontal,0.95792097,1
036_frontal,036_frontal_foggy.jpg,095_frontal,0.17926961,0
036_frontal,036_frontal_foggy.jpg,063_frontal,0.17700553,0
036_frontal,036_frontal_blurred.jpg,036_frontal,0.99740064,1
036_frontal,036_frontal_blurred.jpg,113_frontal,0.24032758,0
035_frontal,035_frontal_sunny.jpg,035_frontal,0.64205945,1
035_frontal,035_frontal_resized.jpg,035_frontal,0.99647975,1
035_frontal,035_frontal_rainy.jpg,035_frontal,0.8757478,1
035_frontal,035_frontal_rainy.jpg,051_frontal,-0.01636995,0
035_frontal,035_frontal_noisy.jpg,035_frontal,0.958606,1
035_frontal,035_frontal_lowlight.jpg,035_frontal,0.9741968,1
035_frontal,035_frontal_foggy.jpg,035_frontal,0.95688856,1
035_frontal,035_frontal_blurred.jpg,035_frontal,0.9954102,1
035_frontal,035_frontal_blurred.jpg,007_frontal,-0.1119432,0
032_frontal,032_frontal_sunny.jpg,032_frontal,0.7602948,1
032_frontal,032_frontal_resized.jpg,032_frontal,0.9968257,1
032_frontal,032_frontal_rainy.jpg,032_frontal,0.91907215,1
032_frontal,032_frontal_noisy.jpg,032_frontal,0.97316,1
032_frontal,032_frontal_noisy.jpg,027_frontal,0.013785059,0
032_frontal,032_frontal_lowlight.jpg,032_frontal,0.96944374,1
032_frontal,032_frontal_foggy.jpg,032_frontal,0.9515878,1
032_frontal,032_frontal_blurred.jpg,032_frontal,0.996832,1
031_frontal,031_frontal_sunny.jpg,031_frontal,0.60028565,1
031_frontal,031_frontal_resized.jpg,031_frontal,0.9918083,1
031_frontal,031_frontal_resized.jpg,022_frontal,0.08133505,0
031_frontal,031_frontal_rainy.jpg,031_frontal,0.77506554,1
031_frontal,031_frontal_rainy.jpg,043_frontal,0.11553264,0
031_frontal,031_frontal_noisy.jpg,031_frontal,0.9083127,1
031_frontal,031_frontal_lowlight.jpg,031_frontal,0.9459108,1
031_frontal,031_frontal_foggy.jpg,031_frontal,0.9136764,1
031_frontal,031_frontal_foggy.jpg,016_frontal,0.32388806,0
031_frontal,031_frontal_blurred.jpg,031_frontal,0.9920615,1
030_frontal,030_frontal_sunny.jpg,030_frontal,0.58467114,1
030_frontal,030_frontal_resized.jpg,030_frontal,0.9961714,1
030_frontal,030_frontal_resized.jpg,015_frontal,5.493313e-05,0
030_frontal,030_frontal_rainy.jpg,030_frontal,0.8890331,1
030_frontal,030_frontal_rainy.jpg,043_frontal,0.25894225,0
030_frontal,030_frontal_noisy.jpg,030_frontal,0.9535227,1
030_frontal,030_frontal_lowlight.jpg,030_frontal,0.9727031,1
030_frontal,030_frontal_foggy.jpg,030_frontal,0.9371743,1
030_frontal,030_frontal_blurred.jpg,030_frontal,0.9982703,1
030_frontal,030_frontal_blurred.jpg,085_frontal,0.29548112,0
029_frontal,029_frontal_resized.jpg,029_frontal,0.9985046,1
029_frontal,029_frontal_rainy.jpg,029_frontal,0.9091394,1
029_frontal,029_frontal_noisy.jpg,029_frontal,0.95001477,1
029_frontal,029_frontal_lowlight.jpg,029_frontal,0.97698253,1
029_frontal,029_frontal_lowlight.jpg,005_frontal,0.1933286,0
029_frontal,029_frontal_foggy.jpg,029_frontal,0.93997943,1
029_frontal,029_frontal_blurred.jpg,029_frontal,0.99582016,1
028_frontal,028_frontal_resized.jpg,028_frontal,0.99842274,1
028_frontal,028_frontal_rainy.jpg,028_frontal,0.832605,1
028_frontal,028_frontal_noisy.jpg,028_frontal,0.93076885,1
028_frontal,028_frontal_lowlight.jpg,028_frontal,0.9732522,1
028_frontal,028_frontal_foggy.jpg,028_frontal,0.92471105,1
028_frontal,028_frontal_foggy.jpg,128_frontal,0.13924357,0
028_frontal,028_frontal_blurred.jpg,028_frontal,0.9966777,1
027_frontal,027_frontal_resized.jpg,027_frontal,0.9944803,1
027_frontal,027_frontal_rainy.jpg,027_frontal,0.8628702,1
027_frontal,027_frontal_noisy.jpg,027_frontal,0.9504092,1
027_frontal,027_frontal_noisy.jpg,066_frontal,0.12657623,0
027_frontal,027_frontal_lowlight.jpg,027_frontal,0.96310014,1
027_frontal,027_frontal_lowlight.jpg,021_frontal,0.06729741,0
027_frontal,027_frontal_foggy.jpg,027_frontal,0.9048806,1
027_frontal,027_frontal_foggy.jpg,016_frontal,0.07365634,0
027_frontal,027_frontal_blurred.jpg,027_frontal,0.9980608,1
027_frontal,027_frontal_blurred.jpg,014_frontal,0.22623429,0
026_frontal,026_frontal_sunny.jpg,026_frontal,0.6704571,1
026_frontal,026_frontal_resized.jpg,026_frontal,0.9992841,1
026_frontal,026_frontal_rainy.jpg,026_frontal,0.9358554,1
026_frontal,026_frontal_rainy.jpg,019_frontal,0.20164247,0
026_frontal,026_frontal_noisy.jpg,026_frontal,0.9527452,1
026_frontal,026_frontal_noisy.jpg,002_frontal,0.07107422,0
026_frontal,026_frontal_lowlight.jpg,026_frontal,0.96538067,1
026_frontal,026_frontal_lowlight.jpg,012_frontal,0.07308793,0
026_frontal,026_frontal_foggy.jpg,026_frontal,0.9277838,1
026_frontal,026_frontal_foggy.jpg,022_frontal,0.2261171,0
026_frontal,026_frontal_blurred.jpg,026_frontal,0.9980786,1
026_frontal,026_frontal_blurred.jpg,088_frontal,0.047162857,0
026_frontal,026_frontal_blurred.jpg,102_frontal,0.03233614,0
025_frontal,025_frontal_sunny.jpg,025_frontal,0.7272465,1
025_frontal,025_frontal_resized.jpg,025_frontal,0.9972293,1
025_frontal,025_frontal_resized.jpg,008_frontal,0.22862515,0
025_frontal,025_frontal_rainy.jpg,025_frontal,0.8578875,1
025_frontal,025_frontal_rainy.jpg,092_frontal,0.034577005,0
025_frontal,025_frontal_noisy.jpg,025_frontal,0.9185306,1
025_frontal,025_frontal_lowlight.jpg,025_frontal,0.93201655,1
025_frontal,025_frontal_foggy.jpg,025_frontal,0.86625075,1
025_frontal,025_frontal_blurred.jpg,025_frontal,0.9970341,1
022_frontal,022_frontal_sunny.jpg,022_frontal,0.76310873,1
022_frontal,022_frontal_sunny.jpg,106_frontal,0.2406182,0
022_frontal,022_frontal_resized.jpg,022_frontal,0.9978285,1
022_frontal,022_frontal_rainy.jpg,022_frontal,0.8799868,1
022_frontal,022_frontal_noisy.jpg,022_frontal,0.9535513,1
022_frontal,022_frontal_noisy.jpg,036_frontal,-0.1201439,0
022_frontal,022_frontal_lowlight.jpg,022_frontal,0.9697206,1
022_frontal,022_frontal_lowlight.jpg,021_frontal,-0.11384408,0
022_frontal,022_frontal_foggy.jpg,022_frontal,0.94850254,1
022_frontal,022_frontal_blurred.jpg,022_frontal,0.994489,1
021_frontal,021_frontal_sunny.jpg,021_frontal,0.6277417,1
021_frontal,021_frontal_resized.jpg,021_frontal,0.9887154,1
021_frontal,021_frontal_rainy.jpg,021_frontal,0.8964881,1
021_frontal,021_frontal_rainy.jpg,015_frontal,0.1326852,0
021_frontal,021_frontal_noisy.jpg,021_frontal,0.94961464,1
021_frontal,021_frontal_lowlight.jpg,021_frontal,0.9436405,1
021_frontal,021_frontal_lowlight.jpg,094_frontal,-0.19365086,0
021_frontal,021_frontal_lowlight.jpg,027_frontal,0.08591777,0
021_frontal,021_frontal_foggy.jpg,021_frontal,0.8919389,1
021_frontal,021_frontal_blurred.jpg,021_frontal,0.9927491,1
021_frontal,021_frontal_blurred.jpg,085_frontal,-0.21278724,0
020_frontal,020_frontal_sunny.jpg,020_frontal,0.77824086,1
020_frontal,020_frontal_sunny.jpg,012_frontal,0.27786496,0
020_frontal,020_frontal_resized.jpg,020_frontal,0.9986001,1
020_frontal,020_frontal_rainy.jpg,020_frontal,0.86867684,1
020_frontal,020_frontal_noisy.jpg,020_frontal,0.9682108,1
020_frontal,020_frontal_lowlight.jpg,020_frontal,0.9408449,1
020_frontal,020_frontal_foggy.jpg,020_frontal,0.934768,1
020_frontal,020_frontal_blurred.jpg,020_frontal,0.99606013,1
019_frontal,019_frontal_sunny.jpg,019_frontal,0.6980894,1
019_frontal,019_frontal_resized.jpg,019_frontal,0.9989128,1
019_frontal,019_frontal_resized.jpg,022_frontal,0.11066954,0
019_frontal,019_frontal_resized.jpg,001_frontal,0.069934934,0
019_frontal,019_frontal_rainy.jpg,019_frontal,0.88326687,1
019_frontal,019_frontal_noisy.jpg,019_frontal,0.9672399,1
019_frontal,019_frontal_lowlight.jpg,019_frontal,0.9625465,1
019_frontal,019_frontal_foggy.jpg,019_frontal,0.95652395,1
019_frontal,019_frontal_blurred.jpg,019_frontal,0.99905366,1
019_frontal,019_frontal_blurred.jpg,089_frontal,0.20771699,0
016_frontal,016_frontal_resized.jpg,016_frontal,0.99630255,1
016_frontal,016_frontal_rainy.jpg,016_frontal,0.91910857,1
016_frontal,016_frontal_noisy.jpg,016_frontal,0.9620154,1
016_frontal,016_frontal_lowlight.jpg,016_frontal,0.9551869,1
016_frontal,016_frontal_lowlight.jpg,001_frontal,0.16002283,0
016_frontal,016_frontal_foggy.jpg,016_frontal,0.898136,1
016_frontal,016_frontal_blurred.jpg,016_frontal,0.99679095,1
015_frontal,015_frontal_sunny.jpg,015_frontal,0.608454,1
015_frontal,015_frontal_resized.jpg,015_frontal,0.99577636,1
015_frontal,015_frontal_resized.jpg,102_frontal,0.1068824,0
015_frontal,015_frontal_rainy.jpg,015_frontal,0.8448688,1
015_frontal,015_frontal_noisy.jpg,015_frontal,0.92321646,1
015_frontal,015_frontal_lowlight.jpg,015_frontal,0.94860905,1
015_frontal,015_frontal_foggy.jpg,015_frontal,0.9076196,1
015_frontal,015_frontal_blurred.jpg,015_frontal,0.995962,1
014_frontal,014_frontal_sunny.jpg,014_frontal,0.73365664,1
014_frontal,014_frontal_sunny.jpg,109_frontal,-0.15370956,0
014_frontal,014_frontal_resized.jpg,014_frontal,0.995741,1
014_frontal,014_frontal_resized.jpg,001_frontal,0.3330602,0
014_frontal,014_frontal_rainy.jpg,014_frontal,0.8686938,1
014_frontal,014_frontal_noisy.jpg,014_frontal,0.95058167,1
014_frontal,014_frontal_lowlight.jpg,014_frontal,0.9624834,1
014_frontal,014_frontal_foggy.jpg,014_frontal,0.9420074,1
014_frontal,014_frontal_foggy.jpg,087_frontal,0.06970838,0
014_frontal,014_frontal_blurred.jpg,014_frontal,0.9914453,1
013_frontal,013_frontal_resized.jpg,013_frontal,0.99712956,1
013_frontal,013_frontal_rainy.jpg,013_frontal,0.8707981,1
013_frontal,013_frontal_rainy.jpg,095_frontal,-0.18264723,0
013_frontal,013_frontal_noisy.jpg,013_frontal,0.9709095,1
013_frontal,013_frontal_lowlight.jpg,013_frontal,0.97240835,1
013_frontal,013_frontal_foggy.jpg,013_frontal,0.95988786,1
013_frontal,013_frontal_blurred.jpg,013_frontal,0.99806374,1
012_frontal,012_frontal_sunny.jpg,012_frontal,0.51559085,1
012_frontal,012_frontal_sunny.jpg,044_frontal,0.34456295,0
012_frontal,012_frontal_sunny.jpg,031_frontal,-0.20545262,0
012_frontal,012_frontal_resized.jpg,012_frontal,0.99794775,1
012_frontal,012_frontal_resized.jpg,060_frontal,0.4046491,0
012_frontal,012_frontal_rainy.jpg,012_frontal,0.82856166,1
012_frontal,012_frontal_noisy.jpg,012_frontal,0.93997365,1
012_frontal,012_frontal_lowlight.jpg,012_frontal,0.9571966,1
012_frontal,012_frontal_foggy.jpg,012_frontal,0.8869551,1
012_frontal,012_frontal_blurred.jpg,012_frontal,0.9973904,1
011_frontal,011_frontal_sunny.jpg,011_frontal,0.58263946,1
011_frontal,011_frontal_resized.jpg,011_frontal,0.997489,1
011_frontal,011_frontal_rainy.jpg,011_frontal,0.82377154,1
011_frontal,011_frontal_noisy.jpg,011_frontal,0.9352827,1
011_frontal,011_frontal_noisy.jpg,086_frontal,0.11059721,0
011_frontal,011_frontal_lowlight.jpg,011_frontal,0.9715314,1
011_frontal,011_frontal_foggy.jpg,011_frontal,0.90193546,1
011_frontal,011_frontal_blurred.jpg,011_frontal,0.99752694,1
011_frontal,011_frontal_blurred.jpg,059_frontal,0.23307171,0
010_frontal,010_frontal_resized.jpg,010_frontal,0.9972124,1
010_frontal,010_frontal_rainy.jpg,010_frontal,0.8977266,1
010_frontal,010_frontal_noisy.jpg,010_frontal,0.95069224,1
010_frontal,010_frontal_noisy.jpg,064_frontal,0.10087071,0
010_frontal,010_frontal_lowlight.jpg,010_frontal,0.96751034,1
010_frontal,010_frontal_foggy.jpg,010_frontal,0.9233223,1
010_frontal,010_frontal_blurred.jpg,010_frontal,0.99547523,1
008_frontal,008_frontal_resized.jpg,008_frontal,0.9989164,1
008_frontal,008_frontal_resized.jpg,001_frontal,-0.20643844,0
008_frontal,008_frontal_rainy.jpg,008_frontal,0.8796749,1
008_frontal,008_frontal_rainy.jpg,028_frontal,0.104234144,0
008_frontal,008_frontal_noisy.jpg,008_frontal,0.9338074,1
008_frontal,008_frontal_lowlight.jpg,008_frontal,0.9584219,1
008_frontal,008_frontal_foggy.jpg,008_frontal,0.9397769,1
008_frontal,008_frontal_foggy.jpg,043_frontal,0.20943585,0
008_frontal,008_frontal_blurred.jpg,008_frontal,0.9944101,1
008_frontal,008_frontal_blurred.jpg,027_frontal,-0.009488296,0
007_frontal,007_frontal_resized.jpg,007_frontal,0.9923369,1
007_frontal,007_frontal_rainy.jpg,007_frontal,0.8541666,1
007_frontal,007_frontal_noisy.jpg,007_frontal,0.96494526,1
007_frontal,007_frontal_lowlight.jpg,007_frontal,0.9606626,1
007_frontal,007_frontal_foggy.jpg,007_frontal,0.92365485,1
007_frontal,007_frontal_blurred.jpg,007_frontal,0.9960976,1
005_frontal,005_frontal_resized.jpg,005_frontal,0.9971301,1
005_frontal,005_frontal_resized.jpg,096_frontal,0.21493787,0
005_frontal,005_frontal_rainy.jpg,005_frontal,0.88578296,1
005_frontal,005_frontal_rainy.jpg,072_frontal,0.13821577,0
005_frontal,005_frontal_noisy.jpg,005_frontal,0.9566297,1
005_frontal,005_frontal_noisy.jpg,102_frontal,-0.12923065,0
005_frontal,005_frontal_lowlight.jpg,005_frontal,0.9483555,1
005_frontal,005_frontal_foggy.jpg,005_frontal,0.9458275,1
005_frontal,005_frontal_blurred.jpg,005_frontal,0.9970351,1
004_frontal,004_frontal_resized.jpg,004_frontal,0.9987228,1
004_frontal,004_frontal_resized.jpg,103_frontal,0.24018523,0
004_frontal,004_frontal_rainy.jpg,004_frontal,0.8448014,1
004_frontal,004_frontal_noisy.jpg,004_frontal,0.94586074,1
004_frontal,004_frontal_lowlight.jpg,004_frontal,0.9578316,1
004_frontal,004_frontal_lowlight.jpg,092_frontal,0.274629,0
004_frontal,004_frontal_foggy.jpg,004_frontal,0.9428574,1
004_frontal,004_frontal_blurred.jpg,004_frontal,0.9957113,1
004_frontal,004_frontal_blurred.jpg,110_frontal,0.26917195,0
003_frontal,003_frontal_sunny.jpg,003_frontal,0.6945634,1
003_frontal,003_frontal_resized.jpg,003_frontal,0.99893284,1
003_frontal,003_frontal_rainy.jpg,003_frontal,0.92563593,1
003_frontal,003_frontal_noisy.jpg,003_frontal,0.959126,1
003_frontal,003_frontal_lowlight.jpg,003_frontal,0.96206945,1
003_frontal,003_frontal_foggy.jpg,003_frontal,0.9303422,1
003_frontal,003_frontal_blurred.jpg,003_frontal,0.9977681,1
002_frontal,002_frontal_sunny.jpg,002_frontal,0.6812359,1
002_frontal,002_frontal_sunny.jpg,089_frontal,-0.23514359,0
002_frontal,002_frontal_resized.jpg,002_frontal,0.9979575,1
002_frontal,002_frontal_rainy.jpg,002_frontal,0.8641155,1
002_frontal,002_frontal_rainy.jpg,056_frontal,0.22743902,0
002_frontal,002_frontal_noisy.jpg,002_frontal,0.9599858,1
002_frontal,002_frontal_lowlight.jpg,002_frontal,0.9332943,1
002_frontal,002_frontal_foggy.jpg,002_frontal,0.9051753,1
002_frontal,002_frontal_blurred.jpg,002_frontal,0.99832845,1
001_frontal,001_frontal_sunny.jpg,001_frontal,0.8246726,1
001_frontal,001_frontal_resized.jpg,001_frontal,0.9989256,1
001_frontal,001_frontal_rainy.jpg,001_frontal,0.9026231,1
001_frontal,001_frontal_noisy.jpg,001_frontal,0.97015166,1
001_frontal,001_frontal_lowlight.jpg,001_frontal,0.9648938,1
001_frontal,001_frontal_foggy.jpg,001_frontal,0.9412806,1
001_frontal,001_frontal_blurred.jpg,001_frontal,0.99937665,1
